Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,HELO,AELO
E0,02/02/2019,Brighton,Watford,0,0,D,0,0,D,21,5,4,0,15,10,7,0,1,0,0,0,2.55,3.3,3,1623.67749,1657.921265
E0,18/08/2019,Sheffield United,Crystal Palace,1,0,H,0,1,D,15,6,3,4,16,11,8,4,3,1,0,0,2.55,3.1,2.9,1623.850098,1741.811401
E0,07/12/2019,Watford,Crystal Palace,0,0,D,0,1,D,13,3,3,0,15,16,6,2,4,2,0,0,2.37,3.3,3.1,1623.896973,1742.946289
E1,22/07/2020,Leeds,Charlton,4,0,H,2,1,H,21,10,8,4,14,10,10,4,1,0,0,0,1.65,4.2,4.5,1624.001831,1408.054199
E0,26/12/2018,Brighton,Arsenal,1,1,D,1,1,D,12,7,3,4,10,4,4,9,2,1,0,0,5.25,3.9,1.72,1624.978271,1847.034546
E0,19/07/2020,Bournemouth,Southampton,0,2,A,0,1,A,11,16,3,8,12,11,12,6,2,2,0,0,2.4,3.6,2.8,1626.849365,1704.817627
E0,14/09/2019,Brighton,Burnley,1,1,D,0,1,D,14,7,5,1,13,7,3,6,0,2,0,0,2.15,3.3,3.5,1626.880249,1693.679199
E1,01/01/2020,West Brom,Leeds,1,1,D,1,1,H,13,10,6,2,18,13,8,9,2,3,0,0,2.87,3.4,2.4,1627.345947,1605.35791
E0,21/12/2018,Wolves,Liverpool,0,2,A,0,1,A,11,15,5,6,7,3,1,10,0,0,0,0,7,4,1.57,1627.510132,1937.310547
E1,22/10/2019,West Brom,Barnsley,2,2,D,0,1,A,11,11,3,3,9,20,4,1,3,8,0,0,1.33,5.25,9,1627.708252,1376.138916
E1,25/02/2020,West Brom,Preston,2,0,H,2,1,H,21,5,9,0,8,11,7,2,0,0,0,1,1.65,3.9,5.5,1627.731079,1533.422485
E0,21/12/2019,Aston Villa,Southampton,1,3,A,0,1,A,19,17,6,8,16,15,7,5,2,1,0,0,2.4,3.6,2.8,1627.999756,1636.109253
E0,05/10/2019,Norwich,Aston Villa,1,5,A,0,1,A,21,22,5,12,14,17,10,6,1,3,0,0,2.37,3.6,2.8,1628.648315,1609.896729
E0,22/12/2019,Watford,Man United,2,0,H,0,1,D,11,17,3,8,16,11,3,5,3,1,0,0,4.33,4,1.75,1628.8302,1823.618896
E1,26/10/2019,West Brom,Charlton,2,2,D,1,1,H,13,13,5,5,12,9,4,4,2,3,1,0,1.44,4.33,8,1629.15564,1467.956909
E0,02/01/2019,Newcastle,Man United,0,2,A,0,0,D,14,16,3,7,10,9,1,2,1,2,0,0,6,4.2,1.61,1629.239502,1849.123413
E1,15/07/2020,Brentford,Preston,1,0,H,1,1,H,14,8,3,4,15,11,4,6,2,1,0,0,1.45,4.5,7,1629.309326,1487.638062
E0,29/12/2018,Brighton,Everton,1,0,H,0,0,D,11,13,3,4,10,11,6,6,0,2,0,0,3.25,3.4,2.14,1629.455322,1704.116943
E0,19/10/2019,Aston Villa,Brighton,2,1,H,1,1,D,24,20,8,5,9,17,7,5,1,2,0,1,2.35,3.4,3,1629.697388,1640.261719
E0,17/08/2019,Norwich,Newcastle,3,1,H,1,1,H,15,10,8,3,9,11,7,5,1,3,0,0,2.25,3.3,3.3,1630.024292,1710.175903
E0,19/01/2019,Wolves,Leicester,4,3,H,2,0,H,12,16,7,6,11,10,5,9,3,3,0,0,2.37,3.2,3.4,1630.320557,1690.919067
E0,29/01/2019,Newcastle,Man City,2,1,H,0,1,A,6,12,2,4,9,7,1,8,2,3,0,0,19,8,1.18,1630.411011,1973.380981
E0,27/12/2018,Southampton,West Ham,1,2,A,0,0,D,11,16,5,5,10,3,4,5,2,0,0,0,2.3,3.5,3.3,1630.416626,1683.668091
E1,29/02/2020,West Brom,Wigan,0,1,A,0,1,D,9,13,3,5,10,6,6,7,2,1,0,0,1.44,4.5,7,1631.469727,1452.291382
E0,13/04/2019,Brighton,Bournemouth,0,5,A,0,1,A,8,14,1,7,10,6,4,1,2,4,1,0,2.3,3.4,3.4,1632.021118,1665.447998
E0,27/02/2019,Southampton,Fulham,2,0,H,2,0,H,14,14,4,4,15,13,7,4,0,1,0,0,1.9,3.7,4.33,1632.216919,1560.206421
E0,02/02/2019,Burnley,Southampton,1,1,D,0,0,D,15,10,6,4,10,9,4,2,3,1,0,0,2.55,3.5,2.87,1632.860229,1644.258057
E0,30/11/2019,Southampton,Watford,2,1,H,0,1,A,11,6,6,3,6,10,6,7,1,0,0,0,2.1,3.4,3.5,1633.230957,1634.026367
E0,22/12/2018,Newcastle,Fulham,0,0,D,0,0,D,9,4,0,2,9,12,6,0,1,2,0,0,2,3.6,4,1633.43396,1565.432373
E0,20/06/2020,Bournemouth,Crystal Palace,0,2,A,0,1,A,12,7,1,2,13,15,11,4,3,2,0,0,2.45,3.2,3,1633.549561,1721.838379
E0,20/06/2020,Brighton,Arsenal,2,1,H,0,1,D,9,13,5,6,13,8,10,7,2,1,0,0,3.1,3.25,2.37,1635.668823,1792.272949
E0,14/09/2019,Norwich,Man City,3,2,H,2,1,H,7,25,3,8,8,7,3,16,3,1,0,0,15,9,1.14,1636.074097,2046.812866
E0,24/08/2019,Sheffield United,Leicester,1,2,A,0,1,A,8,10,3,2,11,6,7,4,1,0,0,0,3.3,3.3,2.25,1636.275757,1744.659912
E0,17/08/2019,Brighton,West Ham,1,1,D,0,1,D,16,8,4,3,11,10,8,6,0,2,0,0,2.55,3.25,2.87,1636.632813,1723.715698
E0,29/02/2020,Bournemouth,Chelsea,2,2,D,0,1,A,9,23,5,6,8,5,4,14,2,2,0,0,4.75,3.8,1.72,1636.937744,1819.80249
E0,25/11/2019,Aston Villa,Newcastle,2,0,H,2,1,H,17,11,8,5,10,9,11,6,1,1,0,0,2.05,3.4,3.7,1637.100464,1717.698853
E1,23/11/2019,West Brom,Sheffield Weds,2,1,H,1,1,H,9,15,3,2,10,20,6,8,1,3,0,1,1.9,3.6,4,1637.129272,1542.346558
E0,16/12/2018,Brighton,Chelsea,1,2,A,0,2,A,6,10,2,3,14,6,4,1,2,2,0,0,7.5,4.5,1.5,1637.350708,1859.230713
E0,09/12/2018,Newcastle,Wolves,1,2,A,1,1,D,12,13,4,6,10,17,4,6,2,5,1,0,2.9,3.2,2.7,1637.418335,1606.516968
E0,14/09/2019,Sheffield United,Southampton,0,1,A,0,1,D,17,11,4,7,10,7,12,6,1,1,1,0,2.45,3.2,3,1637.421509,1681.650879
E0,19/01/2019,Southampton,Everton,2,1,H,0,0,D,11,7,4,2,12,11,7,6,2,1,0,0,2.75,3.4,2.7,1637.459229,1694.469971
E0,21/10/2019,Sheffield United,Arsenal,1,0,H,1,1,H,8,9,2,3,10,12,7,12,4,4,0,0,3.9,3.75,1.9,1637.786133,1880.798218
E0,15/12/2018,Watford,Cardiff,3,2,H,1,0,H,17,10,8,3,7,5,5,0,0,0,0,0,1.64,3.9,6,1637.786377,1563.280273
E0,21/01/2020,Bournemouth,Brighton,3,1,H,2,1,H,11,21,3,8,9,12,5,8,1,1,0,0,2.87,3.4,2.45,1638.333008,1651.087769
E0,29/01/2019,Wolves,West Ham,3,0,H,0,0,D,20,4,9,0,8,10,5,1,4,1,0,0,2.1,3.5,3.75,1638.609375,1676.409058
E0,28/09/2019,Sheffield United,Liverpool,0,1,A,0,1,D,12,16,2,4,8,4,6,5,1,1,0,0,9,5.25,1.33,1638.956909,2039.7854
E0,04/12/2019,Southampton,Norwich,2,1,H,2,1,H,14,10,5,3,12,7,6,1,1,1,0,0,1.72,4,4.2,1639.689697,1604.159668
E0,15/12/2018,Crystal Palace,Leicester,1,0,H,1,0,H,8,12,1,2,10,8,4,4,2,1,0,0,2.62,3.2,3,1639.875732,1686.653198
E0,08/12/2019,Aston Villa,Leicester,1,4,A,1,1,A,15,23,2,8,21,15,8,5,6,2,0,0,4.33,3.8,1.8,1640.157227,1824.994751
E0,24/08/2019,Brighton,Southampton,0,2,A,0,1,D,12,12,3,4,9,10,8,5,1,3,1,0,2.4,3.3,3,1640.26709,1664.450684
E1,27/11/2019,West Brom,Bristol City,4,1,H,2,1,H,15,9,7,1,12,11,4,4,0,2,0,0,1.61,3.9,5.75,1640.376709,1550.017822
E0,12/01/2019,Brighton,Liverpool,0,1,A,0,0,D,7,10,0,3,15,5,2,7,0,0,0,0,11,6,1.3,1640.729248,1946.109497
E0,30/03/2019,Brighton,Southampton,0,1,A,0,0,D,14,8,1,2,8,10,6,5,1,2,0,0,2.55,3.2,3.1,1641.13501,1668.474976
E0,26/10/2019,Brighton,Everton,3,2,H,1,1,D,8,10,4,6,12,12,0,5,2,1,0,0,2.9,3.25,2.5,1642.173462,1737.705444
E0,05/10/2019,Watford,Sheffield United,0,0,D,0,1,D,8,9,2,3,7,6,7,7,0,2,0,0,2.05,3.4,3.6,1642.365234,1635.922485
E1,08/12/2019,West Brom,Swansea,5,1,H,3,1,H,19,11,9,4,15,11,7,7,1,2,0,0,1.6,4.2,5.25,1643.065674,1527.417725
E0,09/03/2019,Southampton,Tottenham,2,1,H,0,1,A,12,16,4,5,16,9,1,10,4,2,0,0,4.5,3.8,1.85,1643.538818,1899.648315
E0,02/11/2019,Aston Villa,Liverpool,1,2,A,1,1,H,5,25,2,6,12,9,2,10,1,2,0,0,9,5,1.33,1643.732422,2052.683594
E0,08/02/2020,Brighton,Watford,1,1,D,0,1,A,10,5,2,2,9,12,3,2,2,2,0,0,2.1,3.4,3.6,1643.951172,1669.982178
E0,28/12/2019,Brighton,Bournemouth,2,0,H,1,1,H,16,10,6,2,8,11,9,2,0,2,0,0,1.75,3.9,4.33,1643.966919,1685.342285
E0,29/02/2020,Brighton,Crystal Palace,0,1,A,0,1,D,24,12,8,3,8,9,8,7,1,1,0,0,2.05,3.25,3.9,1644.239624,1714.435669
E0,14/12/2019,Southampton,West Ham,0,1,A,0,1,A,11,11,2,4,9,14,5,8,1,3,0,0,1.9,3.8,3.8,1644.456665,1689.714478
E0,24/08/2019,Norwich,Chelsea,2,3,A,2,1,D,6,23,5,8,9,9,1,8,1,1,0,0,4.33,3.75,1.8,1644.956299,1866.211914
E0,30/03/2019,Burnley,Wolves,2,0,H,1,0,H,5,8,1,1,12,10,1,5,1,1,0,0,3.2,3.25,2.45,1645.511597,1687.944458
E0,02/01/2019,Wolves,Crystal Palace,0,2,A,0,0,D,9,17,1,4,9,7,3,10,4,1,0,0,2,3.4,4.33,1645.568237,1654.518677
E0,30/01/2019,Southampton,Crystal Palace,1,1,D,0,1,A,13,15,4,3,11,8,3,8,2,2,0,1,2.4,3.4,3.2,1645.612549,1656.42395
E0,09/02/2019,Southampton,Cardiff,1,2,A,0,0,D,14,6,7,3,15,12,8,2,3,3,0,0,1.75,3.9,5,1645.627563,1565.381348
E1,29/12/2019,West Brom,Middlesbrough,0,2,A,0,1,A,11,15,5,10,16,12,5,12,4,3,0,0,1.44,4.6,7,1646.028687,1492.039917
E0,08/12/2019,Brighton,Wolves,2,2,D,2,1,D,13,13,4,5,10,7,3,4,3,0,0,0,2.62,3.1,2.87,1646.075195,1753.179932
E0,20/07/2020,Brighton,Newcastle,0,0,D,0,1,D,11,12,3,1,13,12,9,7,4,2,0,0,1.9,3.4,4.33,1646.629883,1685.219482
E0,09/11/2019,Southampton,Everton,1,2,A,0,1,A,4,24,3,5,12,12,5,9,1,1,0,0,2.9,3.3,2.45,1646.822876,1729.007568
E0,23/02/2019,Burnley,Tottenham,2,1,H,0,0,D,10,17,4,6,9,12,7,6,1,3,0,0,5.75,3.8,1.7,1646.866821,1916.776855
E0,23/02/2019,Newcastle,Huddersfield,2,0,H,0,0,D,29,3,12,1,11,7,12,0,2,0,0,1,1.83,3.5,5.25,1647.268555,1504.86377
E0,28/12/2019,Watford,Aston Villa,3,0,H,1,1,H,20,11,6,2,16,9,6,3,3,1,1,0,1.95,3.8,3.6,1648.12793,1620.817871
E0,01/02/2020,Bournemouth,Aston Villa,2,1,H,2,1,H,16,18,6,5,10,15,1,8,1,3,1,0,2.1,3.6,3.3,1648.160156,1628.970093
E0,11/07/2020,Brighton,Man City,0,5,A,0,1,A,3,26,0,8,7,3,2,7,1,0,0,0,10,5.5,1.28,1648.590576,1976.695801
E0,02/03/2019,Burnley,Crystal Palace,1,3,A,0,1,A,18,10,4,4,9,9,8,5,1,2,0,0,2.8,3.3,2.75,1650.359253,1674.584717
E0,02/11/2019,Brighton,Norwich,2,0,H,0,1,D,21,7,5,0,11,8,8,3,0,1,0,0,1.72,4.2,4.33,1651.124634,1615.135376
E0,08/07/2020,Brighton,Liverpool,1,3,A,1,1,A,12,19,2,8,7,15,6,10,1,4,0,0,6,4.33,1.53,1651.446899,2002.940674
E0,19/01/2019,Bournemouth,West Ham,2,0,H,0,0,D,10,9,4,1,6,10,2,3,0,1,0,0,2.37,3.7,3,1651.49646,1686.807983
E0,30/06/2020,Brighton,Man United,0,3,A,0,1,A,8,12,2,6,10,9,4,5,0,1,0,0,6,3.8,1.61,1651.592285,1854.816284
E0,26/02/2019,Newcastle,Burnley,2,0,H,2,0,H,12,12,3,2,8,8,4,7,1,3,0,0,2.15,3.3,3.9,1652.441895,1660.067749
E0,23/11/2019,Brighton,Leicester,0,2,A,0,1,D,7,19,0,9,9,1,6,7,2,0,0,0,3.75,3.5,2,1653.469727,1822.444092
E0,18/01/2020,Brighton,Aston Villa,1,1,D,1,1,H,10,8,2,3,11,13,3,4,3,3,0,0,1.66,4,5,1653.588989,1618.19458
E0,29/12/2018,Watford,Newcastle,1,1,D,0,1,A,12,8,5,2,17,16,3,6,1,2,0,0,1.85,3.6,4,1653.627441,1626.917114
E0,16/03/2019,Burnley,Leicester,1,2,A,1,1,D,13,9,2,4,9,10,9,3,1,1,0,1,3.1,3.4,2.45,1654.261597,1689.283325
E0,07/07/2020,Watford,Norwich,2,1,H,1,1,D,9,12,4,3,11,15,4,3,2,4,0,0,1.7,3.75,5,1654.47937,1565.480713
E0,01/01/2020,Brighton,Chelsea,1,1,D,0,1,A,16,16,5,5,8,15,5,3,2,3,0,0,3.6,3.6,1.95,1654.645752,1850.146606
E0,02/11/2019,Watford,Chelsea,1,2,A,0,1,A,12,16,3,10,8,5,1,6,4,2,0,0,5,4.33,1.61,1655.084106,1895.36438
E1,21/12/2019,West Brom,Brentford,1,1,D,1,1,D,12,15,4,3,13,3,6,7,2,1,0,0,2.2,3.4,3.3,1655.168335,1564.305298
E0,26/10/2019,Watford,Bournemouth,0,0,D,0,1,D,7,15,3,5,14,8,5,10,5,3,0,0,2.15,3.6,3.25,1655.497681,1705.686768
E0,21/12/2019,Brighton,Sheffield United,0,1,A,0,1,A,9,7,2,2,6,11,4,3,1,3,0,0,2.2,3.25,3.5,1655.684937,1680.86438
E0,02/03/2019,Wolves,Cardiff,2,0,H,2,0,H,13,12,6,4,11,6,7,8,1,2,0,0,1.5,4.33,8,1657.104004,1552.384277
E0,15/09/2019,Watford,Arsenal,2,2,D,0,1,A,31,10,7,4,14,4,7,1,3,3,0,0,3.6,3.6,2,1657.601685,1874.264893
E0,02/02/2019,Crystal Palace,Fulham,2,0,H,1,0,H,17,8,6,0,9,12,11,1,2,3,0,0,2.05,3.5,4,1657.778564,1575.578247
E0,21/07/2020,Watford,Man City,0,4,A,0,1,A,2,26,0,10,14,11,0,8,2,0,0,0,8.5,5.5,1.33,1658.087769,1982.841431
E0,01/01/2020,Watford,Wolves,2,1,H,1,1,H,9,16,3,4,12,6,4,7,3,1,1,0,3,3.4,2.3,1658.171387,1770.233887
E0,26/12/2018,Watford,Chelsea,1,2,A,1,1,D,10,10,2,4,15,5,3,4,1,0,0,0,5.25,3.8,1.75,1658.310791,1849.724731
E0,09/02/2019,Watford,Everton,1,0,H,0,0,D,7,9,2,4,21,10,8,2,2,0,0,1,2.35,3.5,3.2,1658.640747,1672.210815
E0,30/12/2018,Crystal Palace,Chelsea,0,1,A,0,0,D,4,12,0,4,11,8,3,4,0,1,0,0,4.75,4,1.66,1659.145996,1854.408081
E0,11/07/2020,Watford,Newcastle,2,1,H,0,1,A,17,8,5,4,23,15,2,4,1,4,0,0,1.8,3.6,4.5,1659.236816,1702.958618
E0,01/07/2020,West Ham,Chelsea,3,2,H,1,1,D,10,17,4,6,10,9,2,3,2,1,0,0,5.5,4.33,1.57,1659.592773,1834.914551
E0,09/03/2019,Newcastle,Everton,3,2,H,0,2,A,19,7,7,3,13,10,8,2,3,1,0,0,2.8,3.25,2.8,1660.159424,1691.167603
E0,02/01/2019,Bournemouth,Watford,3,3,D,3,3,D,25,11,12,3,9,15,4,2,1,4,0,0,2.6,3.6,2.75,1661.614502,1651.305054
E0,30/01/2019,Bournemouth,Chelsea,4,0,H,0,0,D,12,11,7,7,8,6,3,7,1,0,0,0,5.25,4.2,1.66,1661.895386,1844.345337
E0,23/11/2019,Watford,Burnley,0,3,A,0,1,D,15,11,4,5,14,13,7,5,0,3,0,0,2.3,3.4,3.1,1661.94165,1694.321167
E0,02/03/2019,Bournemouth,Man City,0,1,A,0,0,D,0,23,0,7,7,7,0,14,1,2,0,0,13,7.5,1.22,1661.96228,1981.949829
E0,29/02/2020,Watford,Liverpool,3,0,H,0,1,D,14,7,5,1,4,8,3,5,0,0,0,0,8,4.75,1.4,1662.166382,2075.895508
E0,12/01/2020,Bournemouth,Watford,0,3,A,0,1,A,10,18,1,6,3,13,5,5,1,1,0,0,2.6,3.3,2.7,1662.310547,1667.721802
E0,02/11/2019,Sheffield United,Burnley,3,0,H,3,1,H,13,6,6,0,8,12,7,6,1,2,0,0,2.25,3.2,3.4,1662.645142,1695.158936
E0,19/01/2019,Watford,Burnley,0,0,D,0,0,D,9,11,4,3,14,9,1,7,1,2,0,0,1.65,4,5.75,1662.650635,1623.276489
E0,19/01/2020,Burnley,Leicester,2,1,H,0,1,A,8,18,5,8,14,8,4,5,1,0,0,0,4.33,3.75,1.83,1662.733398,1823.373413
E0,22/12/2018,Bournemouth,Brighton,2,0,H,1,0,H,14,10,3,5,8,18,6,5,2,0,0,1,1.9,3.7,4.33,1663.015625,1633.133545
E0,17/08/2019,Southampton,Liverpool,1,2,A,0,1,A,14,15,3,6,10,6,5,9,2,1,0,0,6.5,4.75,1.44,1663.297485,2045.065796
E0,04/02/2019,West Ham,Liverpool,1,1,D,1,1,D,13,11,2,6,9,11,2,5,1,1,0,0,8,5.25,1.4,1663.358276,1943.010254
E0,26/12/2018,Crystal Palace,Cardiff,0,0,D,0,0,D,31,9,5,4,9,11,12,1,0,3,0,0,1.66,4,5.75,1663.60144,1551.797485
E0,09/02/2019,Crystal Palace,West Ham,1,1,D,0,1,A,25,6,5,4,12,9,10,4,3,0,0,0,2.1,3.5,3.75,1664.386353,1668.92688
E0,24/08/2019,Watford,West Ham,1,3,A,1,1,D,23,16,3,10,12,11,8,7,1,1,0,0,2.05,3.5,3.5,1664.522095,1726.011719
E0,06/10/2019,Southampton,Chelsea,1,4,A,1,1,A,10,13,3,7,8,15,3,4,0,1,0,0,4,3.8,1.85,1665.276245,1857.766602
E0,26/02/2019,Leicester,Brighton,2,1,H,1,0,H,19,15,3,3,6,4,4,8,1,1,0,0,1.9,3.5,4.6,1666.016479,1611.366333
E0,11/02/2019,Wolves,Newcastle,1,1,D,0,0,D,22,9,6,3,7,9,13,1,1,3,0,0,1.7,3.75,5.75,1666.825195,1643.024414
E0,12/01/2019,Crystal Palace,Watford,1,2,A,1,0,H,15,16,6,2,11,11,7,7,1,4,0,0,2.25,3.4,3.5,1667.614502,1653.085571
E0,23/02/2019,Bournemouth,Wolves,1,1,D,1,0,H,10,10,3,2,10,15,9,8,4,5,0,0,2.87,3.4,2.62,1669.244995,1666.365845
E0,28/12/2019,Southampton,Crystal Palace,1,1,D,0,1,D,14,5,5,2,13,7,12,4,1,2,0,0,1.95,3.6,3.8,1669.335571,1739.792236
E0,25/10/2019,Southampton,Leicester,0,9,A,0,1,A,6,25,3,15,3,12,2,7,0,0,1,0,3.1,3.4,2.3,1669.495728,1779.990845
E0,01/01/2020,Southampton,Tottenham,1,0,H,1,1,H,12,11,3,5,21,8,6,9,3,4,0,0,3.3,3.5,2.1,1669.64209,1830.196289
E0,09/03/2019,Leicester,Fulham,3,1,H,1,0,H,18,6,8,3,9,13,6,5,0,2,0,0,1.57,4.5,6,1671.82959,1556.810791
E0,22/02/2019,West Ham,Fulham,3,1,H,2,1,H,21,8,7,5,11,11,12,0,1,1,0,0,1.95,3.8,4,1672.439453,1565.954346
E0,04/05/2019,Bournemouth,Tottenham,1,0,H,0,1,D,20,11,6,5,11,12,10,6,1,5,0,2,4,4,1.9,1672.85498,1884.379517
E0,14/12/2019,Sheffield United,Aston Villa,2,0,H,0,1,D,7,8,3,0,10,9,3,2,2,2,0,0,1.85,3.75,4.2,1672.97522,1635.889038
E0,08/07/2020,West Ham,Burnley,0,1,A,0,1,A,21,8,5,4,7,7,10,3,1,1,0,0,2,3.4,3.9,1673.354492,1716.298096
E0,28/06/2020,Watford,Southampton,1,3,A,0,1,A,8,11,0,7,18,9,5,3,3,0,0,0,2.5,3.3,2.87,1673.477295,1672.787598
E0,05/12/2019,Sheffield United,Newcastle,0,2,A,0,1,A,13,6,6,4,10,6,8,1,2,0,0,0,1.83,3.4,4.6,1673.638428,1698.86792
E0,20/06/2020,West Ham,Wolves,0,2,A,0,1,D,7,10,2,6,8,7,5,7,1,1,0,0,3.6,3.4,2.1,1674.51355,1779.670654
E0,13/04/2019,Burnley,Cardiff,2,0,H,1,0,H,14,14,7,2,7,10,8,4,2,3,0,0,1.9,3.6,4.5,1674.658936,1578.950195
E0,29/02/2020,West Ham,Southampton,3,1,H,2,1,H,14,10,7,2,8,11,4,9,1,1,0,0,2.65,3.6,2.5,1674.687012,1695.155029
E0,26/07/2020,Crystal Palace,Tottenham,1,1,D,0,1,A,13,7,2,2,11,13,7,2,3,2,0,0,6,4.2,1.55,1675.366089,1811.454224
E0,12/01/2019,West Ham,Arsenal,1,0,H,0,0,D,11,11,3,2,7,10,7,3,0,2,0,0,3.5,4,2.05,1676.215576,1837.313232
E0,06/04/2019,Bournemouth,Burnley,1,3,A,1,2,A,10,11,2,3,12,16,3,6,2,3,0,0,2.1,3.6,3.75,1676.2229,1656.074097
E0,06/02/2019,Everton,Man City,0,2,A,0,1,A,4,15,1,4,12,6,5,6,1,1,0,0,10,6.25,1.3,1676.351196,1964.004028
E0,14/12/2019,Burnley,Newcastle,1,0,H,0,1,D,7,9,4,0,15,12,4,3,0,2,0,0,1.95,3.4,4,1676.710449,1720.922485
E0,02/03/2019,West Ham,Newcastle,2,0,H,2,0,H,10,17,4,2,8,14,1,6,3,4,0,0,2.15,3.5,3.6,1676.787476,1662.150391
E0,02/04/2019,Wolves,Man United,2,1,H,1,1,D,9,18,2,4,5,11,3,5,1,2,0,1,4,3.6,2,1677.381958,1902.898804
E0,13/04/2019,Southampton,Wolves,3,1,H,2,1,H,13,17,6,2,13,8,4,9,1,3,0,0,2.6,3.25,3,1677.438354,1693.406616
E0,05/04/2019,Southampton,Liverpool,1,3,A,1,1,D,11,17,1,5,8,7,7,5,2,4,0,0,9,5,1.4,1677.589722,1982.791748
E0,20/06/2020,Watford,Leicester,1,1,D,0,1,D,8,15,4,2,15,12,2,7,0,1,0,0,3.6,3.5,2.05,1677.756592,1798.767578
E0,01/02/2020,Watford,Everton,2,3,A,2,1,D,11,12,2,5,17,14,4,4,2,2,0,1,2.75,3.3,2.62,1677.76001,1739.801758
E0,03/03/2019,Watford,Leicester,2,1,H,1,0,H,6,14,5,2,15,12,1,5,5,1,0,0,2.55,3.3,3,1677.773438,1671.327026
E0,06/04/2019,Newcastle,Crystal Palace,0,1,A,0,0,D,18,3,5,1,12,13,9,4,1,2,0,0,2.6,3.25,3,1678.065674,1694.915527
E0,17/07/2020,West Ham,Watford,3,1,H,3,1,H,10,14,4,3,11,11,9,3,0,2,0,0,2.4,3,3.3,1678.075928,1667.403442
E0,07/12/2019,Bournemouth,Liverpool,0,3,A,0,1,A,3,21,0,9,5,6,1,3,0,1,0,0,7,5.25,1.4,1678.631714,2046.593872
E0,31/08/2019,Southampton,Man United,1,1,D,0,1,A,10,21,2,8,17,7,2,3,1,2,1,0,3.8,3.3,2.05,1678.764526,1843.306152
E0,02/01/2019,West Ham,Brighton,2,2,D,0,0,D,13,13,6,6,9,11,1,5,0,1,0,0,1.95,3.75,4,1678.828247,1638.116577
E0,01/01/2020,Burnley,Aston Villa,1,2,A,0,1,A,20,11,1,6,12,10,8,4,1,1,0,0,1.75,3.8,4.33,1679.071045,1610.774414
E0,03/03/2019,Everton,Liverpool,0,0,D,0,0,D,7,10,3,3,12,10,3,7,1,2,0,0,6,4.2,1.61,1679.388916,1943.959106
E0,20/04/2019,West Ham,Leicester,2,2,D,1,0,H,11,11,3,5,8,9,6,8,2,0,0,0,3.3,3.5,2.3,1679.53064,1709.460083
E0,12/05/2019,Southampton,Huddersfield,1,1,D,1,1,H,10,10,3,3,8,6,4,3,0,1,0,0,1.44,4.75,8.5,1679.736572,1516.22168
E0,24/11/2019,Sheffield United,Man United,3,3,D,1,1,H,12,11,8,5,13,10,6,3,1,2,0,0,3.5,3.4,2.1,1679.925415,1831.451416
E0,24/04/2019,Wolves,Arsenal,3,1,H,3,0,H,11,11,3,1,12,9,5,5,2,3,0,0,2.9,3.5,2.55,1681.379761,1887.285889
E0,09/11/2019,Burnley,West Ham,3,0,H,2,1,H,14,7,12,4,17,10,11,4,2,1,0,0,2.25,3.5,3.1,1681.587646,1720.729126
E0,02/07/2020,Sheffield United,Tottenham,3,1,H,1,1,H,7,9,5,2,13,13,1,6,2,0,0,0,4.2,3.4,1.95,1681.593384,1795.191772
E0,27/02/2019,Crystal Palace,Man United,1,3,A,0,1,A,17,13,2,4,8,9,5,6,2,3,0,0,3.25,3.5,2.3,1681.885132,1861.298584
E0,10/08/2019,Burnley,Southampton,3,0,H,0,1,D,10,11,4,3,6,12,2,7,0,0,0,0,2.62,3.2,2.75,1681.908691,1674.041138
E0,25/06/2020,Southampton,Arsenal,0,2,A,0,1,A,12,10,3,5,10,14,4,6,0,2,1,0,2.6,3.5,2.62,1682.205444,1781.515381
E0,20/09/2019,Southampton,Bournemouth,1,3,A,0,1,A,25,6,6,3,8,9,4,5,1,3,0,0,2.05,3.6,3.5,1682.211182,1692.760742
E0,27/04/2019,Southampton,Bournemouth,3,3,D,1,1,A,22,9,7,5,8,9,9,3,2,1,0,0,1.9,3.9,4.1,1682.404541,1674.595215
E0,01/02/2020,West Ham,Brighton,3,3,D,2,1,H,12,19,6,6,8,9,4,6,1,1,0,0,2.6,3.3,2.75,1682.439453,1641.26062
E0,08/12/2018,Bournemouth,Liverpool,0,4,A,0,1,A,8,10,2,4,9,11,6,6,2,1,0,0,5.75,4.5,1.6,1682.938843,1919.992676
E0,23/02/2019,Leicester,Crystal Palace,1,4,A,0,1,A,27,7,5,5,7,14,8,3,2,1,0,0,2.25,3.4,3.5,1683.243164,1664.658569
E0,26/12/2019,Bournemouth,Arsenal,1,1,D,1,1,H,12,17,4,2,5,13,8,3,4,4,0,0,3.5,3.9,1.95,1683.612793,1801.282837
E0,10/01/2020,Sheffield United,West Ham,1,0,H,0,1,D,13,7,3,2,11,6,7,3,1,0,0,0,1.95,3.4,4,1683.626099,1698.452026
E0,18/01/2020,Watford,Tottenham,0,0,D,0,1,D,15,17,2,5,13,13,3,3,2,3,0,0,3.25,3.5,2.2,1683.800049,1816.148804
E0,03/12/2019,Burnley,Man City,1,4,A,0,1,A,4,17,2,8,9,6,3,6,1,1,0,0,11,7,1.22,1684.290283,1995.183105
